id,thoroughfare_id,cenu2016_ettlement_geogid,census2016_small_area_geogid,local_authority_id,post_county_name,eircode_area_code,postal_address,new_home_ind,sold_date,sold_price,lat,lon,building_property_subtype_code,building_shape_area_value,sqm_value,yoc_value,storey_value,beds_value,baths_value,house_number,road,city_district,city,district,county,state_district,postcode,country,country_code,locality,village,municipality,suburb,town,residential,craft,amenity,building,commercial,neighbourhood,place,region,tourism,quarter,shop,leisure,historic,office
1010730,1200012969,35001.0,A268082008,29,dublin,D07,36 beresford street dublin 7 d07 f3f1,0,07/03/2016,142500,53.349489,-6.273714,end-terrace,,64.12,1913.0,2.0,,,36,Beresford Street,Inns Quay C ED,Dublin,Dublin 7,County Dublin,Leinster,D07 RR82,Ireland,ie,,,,,,,,,,,,,,,,,,,
1031236,1200011149,35001.0,A268003005,29,dublin,D07,apartment 217 smithfield village dublin 7 d07 fx73,0,24/09/2014,175000,53.348565,-6.277493,multi-family,,53.6,1997.0,1.0,,,12,Smithfield Terrace,Arran Quay C ED,Dublin,Dublin 7,County Dublin,Leinster,D07 XN29,Ireland,ie,,,,,,,,,,,,,,,Smithfield,,,,
1367824,1200011391,35001.0,A268080004,29,dublin,D07,5 glengarriff parade dublin 7 d07 ek74,0,08/02/2016,275000,53.36062,-6.26586,mid-terrace,60.805602,88.67,1900.0,2.0,3.0,,,Glengarriff Parade,Inns Quay A ED,Dublin,Dublin 7,County Dublin,Leinster,DUBLIN 9,Ireland,ie,Clonliff South,,,,,,,,,,,,,,,,,,
812061,1200009334,35001.0,A268143004,29,dublin,D02,66 power's court dublin 2 d02 vk52,0,07/05/2010,320000,53.337559999999996,-6.242428,mid-terrace,46.884209999999996,78.82,1950.0,2.0,2.0,,66,Powerscourt,South Dock ED,Dublin,Dublin 2,County Dublin,Leinster,D02 TN83,Ireland,ie,,,,,,,,,,,,,,,,,,,
1596502,1200010376,35001.0,A268115004,29,dublin,D04,20 derrynane gardens dublin 4 d04 y237,0,27/08/2018,575000,53.338913,-6.228775,mid-terrace,56.145802,78.73,1948.0,2.0,2.0,,,Bath Avenue Gardens,Pembroke West A ED,Dublin,Dublin 4,County Dublin,Leinster,D04 CX95,Ireland,ie,Beggarsbush,,,,,,,,,,,,,,,,Sportsco,,
1900911,1200007262,35001.0,A267018007,28,dublin,A94,95 seapoint avenue blackrock co. dublin a94 rk76,0,23/06/2016,1500000,53.296806000000004,-6.1598559999999996,mid-terrace,123.23246499999999,,,,,,95,Seapoint Avenue,Blackrock-Seapoint ED,,,County Dublin,Leinster,A94 PC95,Ireland,ie,,,Dún Laoghaire-Rathdown,Seapoint or Templehill,Blackrock,,,,,,,,,,,,,,
268545,1200009698,35001.0,A268003017,29,dublin,D07,87 benburb street dublin 7 d07 yy76,0,22/12/2017,189000,53.347166,-6.281016999999999,terraced,,,,,3.0,,86,Benburb Street,Arran Quay C ED,Dublin,Dublin 7,County Dublin,Leinster,D07 Y683,Ireland,ie,,,,,,,,,,,,,,,,,,,
1740734,1200015454,4009.0,A267099030,27,dublin,D13,apartment 76 the fairways seabrook manor station road portmarnock co. dublin d13 n4f1,0,17/12/2014,249000,53.42049,-6.153612,multi-family,,76.27,2004.0,1.0,,,,,Malahide ED,,,County Dublin,Leinster,13,Ireland,ie,Portmarnock,Portmarnock,Fingal,,,Seabrook Manor,,,,,,,,,,,,,
1169851,1200018817,35001.0,A268115006,29,dublin,D04,8 south dock street dublin 4 d04 ey71,0,15/07/2014,303800,53.341156999999995,-6.235809,mid-terrace,55.999981999999996,49.5,1888.0,1.0,1.0,,6,South Dock Street,Pembroke West A ED,Dublin,Dublin 4,County Dublin,Leinster,D04 TR29,Ireland,ie,South Lots,,,,,,,,,,,,,,,,,,
344924,1200011891,35001.0,A268002015,29,dublin,D07,apartment 113 the richmond brunswick street north dublin 7 d07 va47,0,08/07/2015,220000,53.35115699999999,-6.277891,multi-family,,59.78,1996.0,1.0,,,,The Richmond,Arran Quay B ED,Dublin,Dublin 7,County Dublin,Leinster,D07 XN29,Ireland,ie,,,,Grangegorman,,,,,D7 Educate Together National School,,,,,,,,,,
219424,1200009698,35001.0,A268003012,29,dublin,D07,apartment 25 collins square benburb street dublin 7 d07 cx27,0,09/07/2019,385000,53.348073,-6.284685,multi-family,,68.6,2000.0,1.0,2.0,2.0,,Benburb Street,Arran Quay C ED,Dublin,Dublin 7,County Dublin,Leinster,D07 Y683,Ireland,ie,,,,,,,,,Collins Square,,,,,,,,,,
1913595,1200025723,35001.0,A267146013,26,dublin,D24,apartment 15 saint maelruan's courtyard saint maelruan's park dublin 24 d24 ep26,0,05/09/2018,200000,53.282451,-6.360746,multi-family,,,,1.0,,,,,Tallaght-Oldbawn ED,,Dublin 24,County Dublin,Leinster,D24 DR44,Ireland,ie,Oldbawn,,South Dublin,,,,,,,,,,,,,,,,
1227154,1200045364,4009.0,A267111010,27,dublin,D13,12 the green station manor dublin 13 d13 dk6w,1,17/01/2019,472907,53.419380000000004,-6.1495690000000005,mid-terrace,65.94679000000001,,2018.0,,,,,,Malahide ED,,,County Dublin,Leinster,D13 YV05,Ireland,ie,Portmarnock,Portmarnock,Fingal,,,,,,,,,,,,,,,,
499983,1200011132,35001.0,A268115001,29,dublin,D04,32 gordon street dublin 4 d04 pn59,0,03/04/2012,165000,53.33976,-6.23382,end-terrace,,65.78,1905.0,2.0,2.0,,32,Gordon Street,Pembroke West A ED,Dublin,Dublin 4,County Dublin,Leinster,D04 TR29,Ireland,ie,South Lots,,,,,,,,,,,,,,,,,,
27504,1200007833,35001.0,A268005002,29,dublin,D07,13 viking road dublin 7 d07 kp27,0,20/12/2017,300000,53.350623,-6.285185,mid-terrace,,45.2,1930.0,2.0,2.0,2.0,,Viking Road,Arran Quay E ED,Dublin,Dublin 7,County Dublin,Leinster,D07 E98Y,Ireland,ie,Grangegorman West,,,,,Oxmantown,,,,,,,,,,,,,
569147,1200014541,35001.0,A267017002,28,dublin,A94,3 brooklawn wood blackrock co. dublin a94 ed78,0,14/08/2019,405000,53.291245999999994,-6.16699,end-terrace,,64.0,,2.0,2.0,1.0,,Brooklawn Wood,Blackrock-Monkstown ED,,,County Dublin,Leinster,A94 PC95,Ireland,ie,,,Dún Laoghaire-Rathdown,Stradbrook,Blackrock,Brooklawn Wood,,,,,,,,,,,,,
716721,1200009698,35001.0,A268003012,29,dublin,D07,apartment 4 collins square benburb street dublin 7 d07 aw67,0,28/11/2016,270000,53.34808100000001,-6.284981,multi-family,,60.95,2001.0,1.0,,,,Benburb Street,Arran Quay C ED,Dublin,Dublin 7,County Dublin,Leinster,D07 Y683,Ireland,ie,,,,,,,,,Collins Square,,,,,,,,,,
447592,1200012315,35001.0,A268115006,29,dublin,D04,apartment 49 shelbourne village ringsend road dublin 4 d04 v8y7,0,22/02/2019,290000,53.341423999999996,-6.234917,multi-family,,,1992.0,1.0,2.0,1.0,,Ringsend Road,Pembroke West A ED,Dublin,Dublin 4,County Dublin,Leinster,D04 K743,Ireland,ie,South Lots,,,,,,,,Shelbourne Village,,,,,,,,,,
712965,1200010195,35001.0,A268115017,29,dublin,D04,apartment 2 northumberland court northumberland road dublin 4 d04 np68,0,17/08/2016,305000,53.337033999999996,-6.239016,multi-family,,,,1.0,,,12,Northumberland Road,Pembroke West A ED,Dublin,Dublin 4,County Dublin,Leinster,D02 TN83,Ireland,ie,Baggotrath North,,,,,,,,,,,,,,,,,,
1612383,1200014881,35001.0,A267023002,28,dublin,A94,77 rowanbyrn deansgrange blackrock co. dublin a94 d409,0,01/11/2012,350000,53.288679,-6.1692,semi-dend-terraceached,81.448957,133.81,1980.0,2.0,4.0,,77,Rowanbyrn,Blackrock-Newpark ED,,,County Dublin,Leinster,A94 D780,Ireland,ie,,,Dún Laoghaire-Rathdown,Newtown Castlebyrn,Blackrock,Rowanbyrn,,,,,,,,,,,,,
1290318,1200026233,4009.0,A267111010,27,dublin,D13,87 the kilns station road portmarnock co. dublin d13 e0p0,0,06/09/2019,296000,53.419817,-6.1512839999999995,multi-family,,80.73,2006.0,1.0,2.0,2.0,,,Malahide ED,,,County Dublin,Leinster,D13 YV05,Ireland,ie,Portmarnock,Portmarnock,Fingal,,,,,,,,,,,,,,,,
1865749,1200014099,35001.0,A268143009,29,dublin,D02,8 grattan place dublin 2 d02 w973,1,30/04/2019,406800,53.339538,-6.243055,dend-terraceached,,,2018.0,,1.0,1.0,,Grattan Place,South Dock ED,Dublin,Dublin 2,County Dublin,Leinster,D02 HD59,Ireland,ie,,,,,,,,,,,,,,,,,,,
1498192,1200009284,35001.0,A268115019,29,dublin,D04,apartment 31 the square beggar's bush dublin 4 d04 cc63,0,31/01/2019,510000,53.336442000000005,-6.2346900000000005,multi-family,,,,1.0,2.0,,,The Square,Pembroke West A ED,Dublin,Dublin 4,County Dublin,Leinster,D04 K7X4,Ireland,ie,Baggotrath East,,,,,Beggar's Bush Barracks,,,,,,,,,,,,,
781268,1200011149,35001.0,A268003005,29,dublin,D07,apartment 37 block d smithfield village dublin 7 d07 af59,0,24/05/2017,252500,53.348296999999995,-6.276772,multi-family,,57.41,1997.0,1.0,,,,Duck Lane,Arran Quay C ED,Dublin,Dublin 7,County Dublin,Leinster,D07 XN29,Ireland,ie,,,,,,,,,,,,,,,Smithfield,,,,
1372157,1200008423,35001.0,A268143013,29,dublin,D04,apartment 88 the lansdowne block pembroke square grand canal street upper dublin 4 d04 a248,0,18/06/2013,475000,53.338738,-6.2371989999999995,multi-family,,112.0,1997.0,1.0,3.0,,"1,2",Barrow Street,South Dock ED,Dublin,Dublin 4,County Dublin,Leinster,D04 TR29,Ireland,ie,South Lots,,,,,,,,Pembroke Square,,,,,,,,,,
1943092,1200013383,35001.0,A268003012,29,dublin,D07,11 blackhall green arbour hill dublin 7 d07 t627,0,12/07/2016,275000,53.349693,-6.284707,multi-family,,,,1.0,4.0,,,Arbour Hill,Arran Quay C ED,Dublin,Dublin 7,County Dublin,Leinster,D07 E98Y,Ireland,ie,,,,,,,,,,,,,,National Museum of Ireland (Decorative Arts & History),,,,,
1900100,1200010376,35001.0,A268115004,29,dublin,D04,26 derrynane gardens dublin 4 d04 k857,0,05/01/2018,580000,53.339327000000004,-6.22891,semi-dend-terraceached,63.079401000000004,84.3,1940.0,2.0,2.0,,,Bath Avenue Gardens,Pembroke West A ED,Dublin,Dublin 4,County Dublin,Leinster,D04 CX95,Ireland,ie,Beggarsbush,,,,,,,,,,,,,,,,Sportsco,,
1483060,1200015895,35001.0,A268003007,29,dublin,D07,apartment 143 the spinnaker arran quay dublin 7 d07 k296,0,20/05/2016,150000,53.346098,-6.2768559999999995,multi-family,,-1.0,1993.0,1.0,1.0,1.0,11,Arran Quay,Arran Quay C ED,Dublin,Dublin 7,County Dublin,Leinster,D07 HK38,Ireland,ie,,,,,,,,,,,,,,,,,,,
437053,1200009365,35001.0,A268010004,29,dublin,D01,apartment 7 portland lock portland place dublin 1 d01 hy80,0,20/03/2015,150000,53.36115600000001,-6.258972,multi-family,,,2001.0,1.0,,,,Portland Place,Ballybough B ED,Dublin,Dublin 1,County Dublin,Leinster,D01 C2F6,Ireland,ie,Clonliff South,,,,,,,,Portland Lock,,,,,,,,,,
432216,1200013270,35001.0,A268080005,29,dublin,D07,18 glengarriff crescent dublin 7 d07 k8h7,0,25/08/2014,320000,53.36146,-6.263491999999999,mid-terrace,54.069202000000004,101.24,1997.0,2.0,4.0,,,Glengariff Crescent,Inns Quay A ED,Dublin,Dublin 7,County Dublin,Leinster,DUBLIN 9,Ireland,ie,Clonliff South,,,,,,,,,,,,,,,,,,
1722912,1200004803,35001.0,A268005004,29,dublin,D07,20 norseman place dublin 7 d07 hp92,0,12/03/2015,195000,53.351867000000006,-6.284431,mid-terrace,,,,,,,,Norseman Place,Arran Quay E ED,Dublin,Dublin 7,County Dublin,Leinster,D07 WF44,Ireland,ie,Grangegorman West,,,,,Oxmantown,,,,,,,,,,,,,
949947,1200038451,35001.0,A267017001,28,dublin,A94,10 brooklawn avenue blackrock co. dublin a94 n822,0,29/08/2017,490000,53.291619999999995,-6.170053,end-terrace,57.817958,85.38,1986.0,2.0,3.0,,10,Brooklawn Avenue,Blackrock-Templehill ED,,,County Dublin,Leinster,A94 PC95,Ireland,ie,,,Dún Laoghaire-Rathdown,Stradbrook,Blackrock,,,,,,,,,,,,,,
1512516,1200009304,35001.0,A268003015,29,dublin,D07,9 queen street dublin 7 d07 e521,0,25/01/2016,250000,53.347333,-6.279902,end-terrace,67.810786,89.73,1987.0,3.0,3.0,,8,Queen Street,Arran Quay C ED,Dublin,Dublin 7,County Dublin,Leinster,D07 Y683,Ireland,ie,,,,,,,,,,,,,,,Smithfield,,,,
1550643,1200006403,35001.0,A268138013,29,dublin,D01,apartment 13 151/152 parnell street dublin 1 d01 ae06,0,13/08/2015,120000,53.353396,-6.26016,multi-family,,,,1.0,,,150-151,Parnell Street,Rotunda A ED,Dublin,Dublin 1,County Dublin,Leinster,D01 A7P8,Ireland,ie,,,,,,,,O'Reilley's - The Deer's Head,,,,,,,,,,,
1093870,1200015454,4009.0,A267099030,27,dublin,D13,apartment 14 the fairways seabrook manor station road portmarnock co. dublin d13 p593,0,04/12/2017,365000,53.419091,-6.153236,multi-family,,102.14,2003.0,1.0,,,,,Malahide ED,,,County Dublin,Leinster,13,Ireland,ie,Portmarnock,Portmarnock,Fingal,,,Seabrook Manor,,,,,,,,,,,,,
728422,1200013852,35001.0,A268081018,29,dublin,D07,34 fontenoy street dublin 7 d07 e1h5,0,24/07/2017,460000,53.3558,-6.27095,mid-terrace,87.698575,106.42,1900.0,2.0,4.0,,,Fontenoy Street,Inns Quay B ED,Dublin,Dublin 7,County Dublin,Leinster,D01 H0F9,Ireland,ie,,,,,,,,,,,,,,,,,,,
1780723,1200012364,35001.0,A268143028,29,dublin,D04,apartment 503 shelbourne plaza south dock road dublin 4 d04 y4a8,0,21/05/2018,410000,53.341792000000005,-6.231523999999999,multi-family,,,,1.0,,,50,Ringsend Road,Pembroke West A ED,Dublin,Dublin 4,County Dublin,Leinster,D04 K743,Ireland,ie,South Lots,,,,,,,,,,,,,,,,,,
1595278,1200040849,35001.0,A267145008,26,dublin,D24,39a the park millbrook lawns dublin 24 d24 ya09,0,29/08/2014,236500,53.282047,-6.3520970000000005,end-terrace,65.765576,97.16,2004.0,2.0,3.0,2.0,41,The Park,Tallaght-Millbrook ED,,Dublin 24,County Dublin,Leinster,D24 R778,Ireland,ie,Oldbawn,,South Dublin,,,Millbrook Lawns,,,,,,,,,,,,,
1930947,1200007833,35001.0,A268005002,29,dublin,D07,43 viking road dublin 7 d07 w2w2,0,25/11/2016,301000,53.351071999999995,-6.285285,mid-terrace,,53.84,1900.0,2.0,,,,Viking Road,Arran Quay E ED,Dublin,Dublin 7,County Dublin,Leinster,D07 E98Y,Ireland,ie,Grangegorman West,,,,,Oxmantown,,,,,,,,,,,,,
804594,1200001350,35001.0,A268138006,29,dublin,D01,flat 7 60 mountjoy square west dublin 1 d01 a597,0,05/10/2017,750000,53.35606899999999,-6.258686,multi-family,,77.95,1995.0,1.0,1.0,,59,Mountjoy Square West,Rotunda A ED,Dublin,Dublin 1,County Dublin,Leinster,D01KT62,Ireland,ie,,,,,,,,,,,,,,,,,,,
668365,1200028427,35001.0,A267018006,28,dublin,A94,18 trafalgar lane blackrock co. dublin a94 x299,0,14/10/2011,337000,53.297026,-6.162351,mid-terrace,69.509772,104.29,1900.0,2.0,4.0,,19,Trafalgar Lane,Blackrock-Seapoint ED,,,County Dublin,Leinster,A94 PC95,Ireland,ie,,,Dún Laoghaire-Rathdown,Seapoint or Templehill,Blackrock,,,,,,,,,,,,,,
789940,1200013723,35001.0,A267096011,28,dublin,A96,17 mount auburn killiney road dalkey co. dublin a96 r9c5,0,18/09/2012,570000,53.267712,-6.115330999999999,end-terrace,100.957301,185.21,1977.0,2.0,,,,Wyvern,Killiney North ED,,,County Dublin,Leinster,A96 TP83,Ireland,ie,Ballinclea,Killiney,Dún Laoghaire-Rathdown,,,Wyvern,,The Carry Centre,,,,,,,,,,,
1372158,1200008423,35001.0,A268143013,29,dublin,D04,apartment 36 the lansdowne block pembroke square grand canal street upper dublin 4 d04 ax08,0,06/07/2012,232500,53.338738,-6.2371989999999995,multi-family,,59.95,1997.0,1.0,,,"1,2",Barrow Street,South Dock ED,Dublin,Dublin 4,County Dublin,Leinster,D04 TR29,Ireland,ie,South Lots,,,,,,,,Pembroke Square,,,,,,,,,,
1209061,1200000923,35001.0,A267018006,28,dublin,A94,3 trafalgar terrace blackrock co. dublin a94 xk74,0,03/08/2012,1000000,53.297024,-6.160515,mid-terrace,128.374393,,,,,,3,Trafalgar Lane,Blackrock-Seapoint ED,,,County Dublin,Leinster,A94 PC95,Ireland,ie,,,Dún Laoghaire-Rathdown,Seapoint or Templehill,Blackrock,,,,,,,,,,,,,,
1436392,1200002888,35001.0,A268082005,29,dublin,D01,apartment 3 31 bolton street dublin 1 d01 p207,0,18/09/2017,337500,53.352865,-6.268644,multi-family,,83.5,1935.0,2.0,,,,Dominick Street Upper,Rotunda B ED,Dublin,Dublin 7,County Dublin,Leinster,D01 HH34,Ireland,ie,,,,,,,,,Upper Dominck Street apartments,,,,,,,,,,
957398,1200025723,35001.0,A267146013,26,dublin,D24,51 saint maelruan's park dublin 24 d24 n2yp,0,11/10/2019,255000,53.283953000000004,-6.36121,mid-terrace,56.751672,84.0,,2.0,3.0,1.0,,Saint Maelruan's Park,Tallaght-Oldbawn ED,,Dublin 24,County Dublin,Leinster,D24 DR44,Ireland,ie,Tallaght,,South Dublin,,,,,,,,,,,,,,,,
781573,1200013383,35001.0,A268003013,29,dublin,D07,62 arbour hill dublin 7 d07 a9t0,0,17/08/2015,117000,53.350243999999996,-6.282181,mid-terrace,,29.7,1900.0,2.0,1.0,,10a,Arbour Hill,Arran Quay C ED,Dublin,Dublin 7,County Dublin,Leinster,D07 E98Y,Ireland,ie,,,,,,,,,,,,,,,,,,,
1528322,1200011340,35001.0,A267117006,26,dublin,D14,82 dodder road lower dublin 14 d14 k229,0,08/06/2011,350000,53.304106999999995,-6.272531,semi-dend-terraceached,77.305938,90.52,1930.0,2.0,3.0,,82,Lower Dodder Road,Rathfarnham Village ED,,Dublin 14,County Dublin,Leinster,D06 K767,Ireland,ie,,,Dún Laoghaire-Rathdown,Rathfarnham,,,,,,,,,,,,,,,
1718122,1200004815,35001.0,A268115014,29,dublin,D04,10 margaret place dublin 4 d04 r793,0,26/03/2015,415000,53.33789300000001,-6.232031,mid-terrace,47.703383,81.2,1940.0,2.0,3.0,,10,Margaret Place,Pembroke West A ED,Dublin,Dublin 4,County Dublin,Leinster,8QQ8+39,Ireland,ie,Beggarsbush,,,,,,,,,,,,,,,,,,
744528,1200007721,35001.0,A267144003,26,dublin,D24,apartment 16 village square apartments westpark tallaght dublin 24 d24 a393,0,25/10/2011,115000,53.286212,-6.3631519999999995,multi-family,,,,1.0,,,,Tallaght Bypass,Tallaght-Kingswood ED,,Dublin 24,County Dublin,Leinster,D24 KP02,Ireland,ie,Tallaght,,South Dublin,,,,,,,,,,,,,,,,
442196,1200011637,35001.0,A268080001,29,dublin,D07,66 derrynane square dublin 7 d07 vn19,0,09/11/2018,390000,53.36059399999999,-6.260984,multi-family,,73.0,2001.0,1.0,,,,Innisfallen Parade,Inns Quay A ED,Dublin,Dublin 7,County Dublin,Leinster,D01 C2F6,Ireland,ie,Clonliff South,,,,,,,,,,,,,,,,,,
1208371,1200040518,35001.0,A268005007,29,dublin,D07,27 malachi road dublin 7 d07 r2dh,0,07/11/2013,140000,53.352576,-6.287242,mid-terrace,44.317871000000004,40.7,1920.0,1.0,,,,Malachi Road,Arran Quay E ED,Dublin,Dublin 7,County Dublin,Leinster,D07 DXT8,Ireland,ie,Grangegorman West,,,,,Oxmantown,,,,,,,,,,,,,
889429,1200012142,35001.0,A267096006,28,dublin,A96,16 glenalua terrace glenalua road killiney co. dublin a96 vk28,0,30/05/2019,450000,53.26421,-6.1170089999999995,semi-dend-terraceached,90.73657299999999,110.0,,,3.0,2.0,,Glenalua Road,Killiney North ED,,,County Dublin,Leinster,A96 X997,Ireland,ie,Scalpwilliam,Killiney,Dún Laoghaire-Rathdown,,,,,,,,,,,,,,,,
1931926,1200011891,35001.0,A268002001,29,dublin,D07,apartment 205 the richmond brunswick street north dublin 7 d07 n385,0,19/05/2016,144000,53.351943000000006,-6.276845,multi-family,,,1996.0,1.0,1.0,0.0,,Morning Star Avenue,Arran Quay B ED,Dublin,Dublin 7,County Dublin,Leinster,D07 XN29,Ireland,ie,,,,Grangegorman,,,,,,,,,,,,,,,
1158346,1200045364,4009.0,A267111010,27,dublin,D13,9 the green station manor dublin 13 d13 w89y,1,15/10/2018,457973,53.419396,-6.14989,mid-terrace,65.11993299999999,,2017.0,,,,,,Malahide ED,,,County Dublin,Leinster,D13 YV05,Ireland,ie,Portmarnock,Portmarnock,Fingal,,,,,,,,,,,,,,,,
409517,1200013695,35001.0,A268149002,29,dublin,D08,apartment 31 pier 19 bridgefoot street dublin 8 d08 r863,0,06/11/2017,173000,53.345884,-6.280966,multi-family,,,,1.0,2.0,,,Bridgefoot Street,Merchants Quay A ED,Dublin,Dublin 8,County Dublin,Leinster,D07 Y683,Ireland,ie,,,,,,,,,Pier 19,,,,,,,,,,
1520396,1200006026,35001.0,A267148004,26,dublin,D24,28a main road tallaght dublin 24 d24 xf4w,0,15/12/2015,365000,53.288955,-6.350423,semi-dend-terraceached,126.46804099999999,146.49,1964.0,2.0,4.0,2.0,,Main Road,Tallaght-Glenview ED,,Dublin 24,County Dublin,Leinster,D24 Y201,Ireland,ie,Tallaght,,South Dublin,,,,,,,,,,,,,,,,
1855529,1200010852,35001.0,A268005003,29,dublin,D07,apartment 15 norseman court manor street dublin 7 d07 eh70,0,03/05/2019,325000,53.351052,-6.28295,multi-family,,68.59999847,2002.0,1.0,3.0,2.0,,Manor Street,Arran Quay E ED,Dublin,Dublin 7,County Dublin,Leinster,D07 WF44,Ireland,ie,Grangegorman East,,,,,Oxmantown,,,Noresman Court,,,,,,,,,,
927469,1200011891,35001.0,A268002015,29,dublin,D07,apartment 61 the richmond brunswick street north dublin 7 d07 yd74,0,25/10/2016,158000,53.350708,-6.277826,multi-family,,,1996.0,1.0,,,69,Brunswick Street North,Inns Quay C ED,Dublin,Dublin 7,County Dublin,Leinster,D07 XN29,Ireland,ie,,,,,,,,,The Red Mill,,,,,,,,,,
553932,1200000895,35001.0,A267017002,28,dublin,A94,23 stradbrook lawn blackrock co. dublin a94 yf22,0,17/06/2019,985000,53.292134,-6.168667,dend-terraceached,131.125449,196.42,1976.0,2.0,5.0,3.0,23,Stradbrook Lawn,Blackrock-Monkstown ED,,,County Dublin,Leinster,A94 PC95,Ireland,ie,,,Dún Laoghaire-Rathdown,Stradbrook,Blackrock,Stradbrook Lawn,,,,,,,,,,,,,
1077178,1200003648,35001.0,A268115016,29,dublin,D04,20 cranmer place cranmer lane dublin 4 d04 cx58,0,24/07/2014,576511,53.33715,-6.23779,multi-family,,95.67,2002.0,2.0,3.0,,9,Cranmer Place,Pembroke West A ED,Dublin,Dublin 4,County Dublin,Leinster,DO4 PF51,Ireland,ie,Baggotrath North,,,,,,,,,,,,,,,,,,
542629,1200008423,35001.0,A268143013,29,dublin,D04,apartment 29 the lansdowne block pembroke square grand canal street upper dublin 4 d04 aw61,0,06/10/2017,380000,53.338738,-6.2371989999999995,multi-family,,54.21,1997.0,1.0,,,"1,2",Barrow Street,South Dock ED,Dublin,Dublin 4,County Dublin,Leinster,D04 TR29,Ireland,ie,South Lots,,,,,,,,Pembroke Square,,,,,,,,,,
1832751,1200032578,35001.0,A267096006,28,dublin,A96,2 killiney hill cottages killiney hill road killiney co. dublin a96 ft52,0,22/11/2018,675000,53.264252,-6.1147860000000005,mid-terrace,137.006035,139.0,,,4.0,2.0,,Victoria Road,Killiney North ED,,,County Dublin,Leinster,A96 TP83,Ireland,ie,Scalpwilliam,Killiney,Dún Laoghaire-Rathdown,,,,,,Arch,,,,,,,,,,
1213146,1200010491,35001.0,A268138010,29,dublin,D01,flat 1 7 gardiner place dublin 1 d01 fw42,0,15/11/2017,1190000,53.35624,-6.260482,multi-family,,,,1.0,,,7,Gardiner Place,Rotunda A ED,Dublin,Dublin 1,County Dublin,Leinster,D01 PP66,Ireland,ie,,,,,,,,,,,,,,,,,,,
978295,1200015454,4009.0,A267099029,27,dublin,D13,apartment 50 greenview seabrook manor station road portmarnock co. dublin d13 f229,0,29/04/2019,370000,53.419880000000006,-6.1522,multi-family,,,2004.0,1.0,,,,,Malahide ED,,,County Dublin,Leinster,13,Ireland,ie,Portmarnock,Portmarnock,Fingal,,,Seabrook Manor,,,,,,,,,,,,,
1497568,1200009765,35001.0,A267043006,28,dublin,D14,77 braemor road dublin 14 d14 af57,0,30/03/2016,680000,53.298897,-6.260495,semi-dend-terraceached,87.867513,155.58,1960.0,2.0,5.0,,77,Braemor Road,Churchtown-Landscape ED,,Dublin 14,County Dublin,Leinster,D14 X654,Ireland,ie,,,Dún Laoghaire-Rathdown,Newtown Little,,,,,,,,,,,,,,,
1498150,1200000258,35001.0,A267017013,28,dublin,A94,23 the beeches monkstown valley monkstown blackrock co. dublin a94 a466,0,19/06/2014,402500,53.291792,-6.1607400000000005,semi-dend-terraceached,83.570631,68.0,1987.0,1.0,2.0,,23,The Beeches,Blackrock-Monkstown ED,,,County Dublin,Leinster,A94 PC95,Ireland,ie,Monkstown,,Dún Laoghaire-Rathdown,,Blackrock,Monkstown Valley,,,,,,,,,,,,,
1602763,1200007199,35001.0,A268115010,29,dublin,D04,apartment 64 the hibernian the gasworks south lotts road dublin 4 d04 p932,0,27/04/2018,400000,53.338922,-6.235775,multi-family,,53.85,2003.0,1.0,1.0,,,Emerald Cottages,Pembroke West A ED,Dublin,Dublin 4,County Dublin,Leinster,8QQ8+39,Ireland,ie,South Lots,,,,,,,,The Hibernian,,,,,,,,,,
1124600,1200025723,35001.0,A267146012,26,dublin,D24,86 saint maelruan's park dublin 24 d24 x43y,0,15/06/2018,285000,53.284301,-6.362071,end-terrace,48.938266999999996,82.27,1953.0,2.0,3.0,,,Saint Maelruan's Park,Tallaght-Oldbawn ED,,Dublin 24,County Dublin,Leinster,DUBLIN 24,Ireland,ie,Tallaght,,South Dublin,,,,,,,,,,,,,,,,
